year,PGM_CODE,month,day,CODE,sample,SCIENTIFIC_NAME,latitude_s,longitude_s,water_depth_s,DUTCH_NAME,DURATION,TOR_CODE,BOTTOM_TRACK,number,wght
2007,BTS,8,6,33F4001,1100001,nultrek,52.15063,4.03083,22,,30.0,Boomkor08w,3648,,
2007,BTS,8,6,33F4002,1100002,nultrek,52.37235,4.30995,18,,30.0,Boomkor08w,3129,,
2007,BTS,8,6,33F4003,1100003,nultrek,52.4381,4.0476,25,,30.0,Boomkor08w,3816,,
2007,BTS,8,7,32F3004,1100004,nultrek,51.63805,3.27615,31,,30.0,Boomkor08w,3752,,
2007,BTS,8,7,32F3005,1100005,nultrek,51.7477,3.39648,31,,30.0,Boomkor08w,3759,,
2007,BTS,8,7,32F3006,1100006,nultrek,51.84772,3.67437,21,,30.0,Boomkor08w,3635,,
2007,BTS,8,7,32F3007,1100007,nultrek,51.91665,3.8819,13,,30.0,Boomkor08w,3574,,
2007,BTS,8,7,33F3008,1100008,nultrek,52.15497,3.59867,28,,30.0,Boomkor08w,3513,,
2007,BTS,8,7,33F3009,1100009,nultrek,52.3607,3.63627,27,,30.0,Boomkor08w,3842,,
2007,BTS,8,7,34F3010,1100010,nultrek,52.5355,3.44162,25,,30.0,Boomkor08w,3694,,
2007,BTS,8,8,35F3015,1100015,nultrek,53.43502,3.80407,28,,30.0,Boomkor08w,3831,,
2007,BTS,8,8,35F3016,1100016,nultrek,53.30965,3.51353,26,,30.0,Boomkor08w,3804,,
2007,BTS,8,8,36F3012,1100012,nultrek,53.89235,3.59133,38,,30.0,Boomkor08w,3644,,
2007,BTS,8,8,36F3013,1100013,nultrek,53.69925,3.39803,41,,30.0,Boomkor08w,3648,,
2007,BTS,8,8,36F3014,1100014,nultrek,53.62502,3.85508,40,,24.0,Boomkor08w,3083,,
2007,BTS,8,8,37F3011,1100011,nultrek,54.21127,3.47113,40,,30.0,Boomkor08w,3757,,
2007,BTS,8,9,34F3020,1100020,nultrek,52.9029,3.66992,29,,30.0,Boomkor08w,3696,,
2007,BTS,8,9,34F3021,1100021,nultrek,52.62155,3.77472,28,,30.0,Boomkor08w,3916,,
2007,BTS,8,9,35F3019,1100019,nultrek,53.16335,3.92145,25,,30.0,Boomkor08w,3818,,
2007,BTS,8,9,35F4018,1100018,Mytilus edulis,53.35487,4.17357,27,Mossel,30.0,Boomkor08w,3650,3,
2007,BTS,8,9,36F4017,1100017,nultrek,53.5655,4.39687,26,,30.0,Boomkor08w,3794,,
2007,BTS,8,13,34F4022,1100022,nultrek,52.71883,4.15635,25,,30.0,Boomkor08w,3833,,
2007,BTS,8,13,34F4023,1100023,nultrek,52.91692,4.21498,31,,30.0,Boomkor08w,3879,,
2007,BTS,8,13,35F4024,1100024,nultrek,53.14362,4.1524,31,,30.0,Boomkor08w,3728,,
2007,BTS,8,14,36F4025,1100025,nultrek,53.58417,4.86165,25,,30.0,Boomkor08w,3657,,
2007,BTS,8,14,36F5026,1100026,nultrek,53.68572,5.17973,31,,30.0,Boomkor08w,3713,,
2007,BTS,8,14,36F5027,1100027,nultrek,53.94052,5.29152,37,,30.0,Boomkor08w,3179,,
2007,BTS,8,14,36F5028,1100028,nultrek,53.91098,5.81528,32,,30.0,Boomkor08w,3691,,
2007,BTS,8,14,36F6029,1100029,nultrek,53.91588,6.16845,29,,30.0,Boomkor08w,3526,,
2007,BTS,8,14,37F6030,1100030,nultrek,54.04598,6.2143,30,,30.0,Boomkor08w,3783,,
2007,BTS,8,15,36F6031,1100031,nultrek,53.65448,6.1331,26,,30.0,Boomkor08w,3639,,
2007,BTS,8,15,36F6032,1100032,nultrek,53.75253,6.63322,24,,30.0,Boomkor08w,3852,,
2007,BTS,8,15,36F7033,1100033,nultrek,53.8824,7.08953,26,,30.0,Boomkor08w,3444,,
2007,BTS,8,15,36F7034,1100034,nultrek,53.94965,7.44572,28,,30.0,Boomkor08w,3548,,
2007,BTS,8,15,36F7035,1100035,nultrek,53.97518,7.80823,33,,30.0,Boomkor08w,3842,,
2007,BTS,8,16,36F6036,1100036,nultrek,53.96627,6.80023,27,,30.0,Boomkor08w,3639,,
2007,BTS,8,16,37F6037,1100037,nultrek,54.24258,6.60527,37,,30.0,Boomkor08w,3755,,
2007,BTS,8,16,37F6038,1100038,nultrek,54.46167,6.67742,38,,30.0,Boomkor08w,3718,,
2007,BTS,8,16,37F7039,1100039,nultrek,54.42943,7.272,32,,30.0,Boomkor08w,3616,,
2007,BTS,8,17,37F7040,1100040,nultrek,54.22795,7.22643,36,,30.0,Boomkor08w,3800,,
2007,BTS,8,17,37F7041,1100041,nultrek,54.1708,7.6696,37,,30.0,Boomkor08w,3778,,
2007,BTS,8,17,37F7042,1100042,nultrek,54.41605,7.71193,23,,30.0,Boomkor08w,4018,,
2007,BTS,8,17,37F8043,1100043,nultrek,54.4353,8.06935,20,,30.0,Boomkor08w,3522,,
2007,BTS,8,17,37F8044,1100044,nultrek,54.2539,8.15403,18,,30.0,Boomkor08w,3635,,
2007,BTS,8,20,39F7047,1100047,nultrek,55.33327,7.70585,22,,30.0,Boomkor08w,3898,,
2007,BTS,8,20,39F7048,1100048,nultrek,55.39438,7.2515,28,,30.0,Boomkor08w,3742,,
2007,BTS,8,20,39F7049,1100049,nultrek,55.18147,7.26033,23,,30.0,Boomkor08w,3622,,
2007,BTS,8,20,39F7050,1100050,nultrek,55.10668,7.64532,24,,30.0,Boomkor08w,3694,,
2007,BTS,8,20,39F8045,1100045,nultrek,55.11245,8.07497,18,,30.0,Boomkor08w,3615,,
2007,BTS,8,20,39F8046,1100046,nultrek,55.34807,8.13082,15,,30.0,Boomkor08w,3709,,
2007,BTS,8,21,39F4001,1400001,nultrek,55.45257,4.44718,32,,30.0,Boomkor08w,3907,,
2007,BTS,8,21,40F4002,1400002,nultrek,55.6199,4.67657,35,,30.0,Boomkor08w,3907,,
2007,BTS,8,21,40F5003,1400003,nultrek,55.74388,5.49258,53,,30.0,Boomkor08w,3759,,
2007,BTS,8,21,40F6004,1400004,nultrek,55.68268,6.40243,43,,30.0,Boomkor08w,3759,,
2007,BTS,8,22,38F6055,1100055,nultrek,54.59838,6.90725,37,,30.0,Boomkor08w,3892,,
2007,BTS,8,22,38F7051,1100051,nultrek,54.57235,7.83493,22,,30.0,Boomkor08w,3700,,
2007,BTS,8,22,38F7052,1100052,nultrek,54.80438,7.77885,17,,30.0,Boomkor08w,3744,,
2007,BTS,8,22,38F7053,1100053,nultrek,54.94062,7.35105,25,,30.0,Boomkor08w,3779,,
2007,BTS,8,22,38F7054,1100054,nultrek,54.58058,7.19787,35,,30.0,Boomkor08w,3870,,
2007,BTS,8,22,41F5006,1400006,nultrek,56.37713,5.86505,36,,33.0,Boomkor08w,4092,,
2007,BTS,8,22,41F6005,1400005,nultrek,56.36007,6.83188,36,,30.0,Boomkor08w,3926,,
2007,BTS,8,22,42F5007,1400007,Modiolus modiolus,56.72897,5.78388,57,Paardemossel,34.0,Boomkor08w,4352,1,184
2007,BTS,8,22,42F6008,1400008,nultrek,56.9783,6.36878,58,,30.0,Boomkor08w,3815,,
2007,BTS,8,22,43F6009,1400009,Modiolus modiolus,57.1384,6.26178,64,Paardemossel,30.0,Boomkor08w,3870,1,116
2007,BTS,8,23,44E8013,1400013,Modiolus modiolus,57.9296,-1.31918,85,Paardemossel,30.0,Boomkor08w,3852,3,541
2007,BTS,8,23,44F0010,1400010,nultrek,57.67128,0.65648,100,,30.0,Boomkor08w,3889,,
2007,BTS,8,23,45E9012,1400012,nultrek,58.16715,-0.6018,98,,30.0,Boomkor08w,3870,,
2007,BTS,8,23,45F0011,1400011,nultrek,58.02135,0.51558,150,,20.0,Boomkor08w,2444,,
2007,BTS,8,24,44E6017,1400017,nultrek,57.87557,-3.11543,74,,30.0,Boomkor08w,3629,,
2007,BTS,8,24,44E7018,1400018,nultrek,57.82897,-2.49798,90,,30.0,Boomkor08w,3852,,
2007,BTS,8,24,45E6016,1400016,Modiolus modiolus,58.20473,-3.13272,68,Paardemossel,30.0,Boomkor08w,3907,8,1150
2007,BTS,8,24,45E7015,1400015,nultrek,58.24713,-2.29233,58,,30.0,Boomkor08w,3870,,
2007,BTS,8,24,45E8014,1400014,nultrek,58.32222,-1.3391,78,,30.0,Boomkor08w,3759,,
2007,BTS,8,27,36F5056,1100056,nultrek,53.60062,5.90442,23,,30.0,Boomkor08w,3833,,
2007,BTS,8,27,37F5057,1100057,nultrek,54.00525,5.71628,37,,30.0,Boomkor08w,3779,,
2007,BTS,8,27,43E9020,1400020,Modiolus modiolus,57.27115,-0.2047,78,Paardemossel,30.0,Boomkor08w,3852,9,1262
2007,BTS,8,27,43F0021,1400021,Modiolus modiolus,57.17137,0.3303,76,Paardemossel,30.0,Boomkor08w,3759,11,1204
2007,BTS,8,27,43F1022,1400022,nultrek,57.26363,1.43465,98,,30.0,Boomkor08w,3704,,
2007,BTS,8,27,44E9019,1400019,nultrek,57.67885,-0.23605,100,,30.0,Boomkor08w,,,
2007,BTS,8,27,44F1023,1400023,Modiolus modiolus,57.5724,1.38567,96,Paardemossel,30.0,Boomkor08w,3796,2,118
2007,BTS,8,28,39F5058,1100058,nultrek,55.40897,5.22258,44,,30.0,Boomkor08w,3713,,
2007,BTS,8,28,39F5059,1100059,nultrek,55.24402,5.56835,44,,30.0,Boomkor08w,3700,,
2007,BTS,8,28,39F6060,1100060,nultrek,55.29912,6.19353,48,,30.0,Boomkor08w,3168,,
2007,BTS,8,28,39F6061,1100061,nultrek,55.26505,6.5519,36,,30.0,Boomkor08w,3813,,
2007,BTS,8,28,39F6062,1100062,nultrek,55.09952,6.91927,27,,30.0,Boomkor08w,3754,,
2007,BTS,8,28,43F4027,1400027,Modiolus modiolus,57.27082,4.69535,59,Paardemossel,30.0,Boomkor08w,3907,1,87
2007,BTS,8,28,43F5028,1400028,nultrek,57.2595,5.54203,58,,30.0,Boomkor08w,4000,,
2007,BTS,8,28,44F2024,1400024,nultrek,57.7396,2.82045,66,,30.0,Boomkor08w,3889,,
2007,BTS,8,28,44F3025,1400025,nultrek,57.78387,3.51728,63,,30.0,Boomkor08w,3889,,
2007,BTS,8,28,44F4026,1400026,nultrek,57.70607,4.38098,69,,30.0,Boomkor08w,3852,,
2007,BTS,8,29,37F5067,1100067,nultrek,54.42238,5.85315,40,,30.0,Boomkor08w,3778,,
2007,BTS,8,29,37F5068,1100068,nultrek,54.28758,5.43145,40,,30.0,Boomkor08w,3766,,
2007,BTS,8,29,38F4033,1400033,nultrek,54.94993,4.47422,46,,30.0,Boomkor08w,4037,,
2007,BTS,8,29,38F5063,1100063,nultrek,54.8545,5.29823,42,,30.0,Boomkor08w,3704,,
2007,BTS,8,29,38F5064,1100064,nultrek,54.74223,5.67448,42,,30.0,Boomkor08w,3713,,
2007,BTS,8,29,38F6065,1100065,nultrek,54.8596,6.165,40,,30.0,Boomkor08w,3898,,
2007,BTS,8,29,38F6066,1100066,nultrek,54.62493,6.16833,40,,30.0,Boomkor08w,3707,,
2007,BTS,8,29,39F3031,1400031,nultrek,55.25628,3.7401,35,,30.0,Boomkor08w,3870,,
2007,BTS,8,29,39F4032,1400032,nultrek,55.3029,4.07713,43,,31.0,Boomkor08w,4092,,
2007,BTS,8,29,40F2029,1400029,nultrek,55.54802,2.58178,54,,30.0,Boomkor08w,3815,,
2007,BTS,8,29,40F3030,1400030,nultrek,55.65518,3.52197,44,,30.0,Boomkor08w,3815,,
2007,BTS,8,30,38F4071,1100071,nultrek,54.92718,4.72767,41,,30.0,Boomkor08w,3855,,
2007,BTS,8,30,38F4072,1100072,nultrek,54.73075,4.70042,45,,30.0,Boomkor08w,3794,,
2007,BTS,8,30,39F4069,1100069,nultrek,55.41103,4.27855,33,,30.0,Boomkor08w,3666,,
2007,BTS,8,30,39F4070,1100070,nultrek,55.14935,4.5764,48,,30.0,Boomkor08w,3689,,
2007,BTS,9,3,35F3034,1400034,nultrek,53.01,3.654,30,,30.0,Boomkor08w,3833,,
2007,BTS,9,4,35F4073,1100073,nultrek,53.096,4.68463,14,,30.0,Boomkor08w,3231,,
2007,BTS,9,4,35F4074,1100074,nultrek,53.3292,4.87062,16,,27.0,Boomkor08w,3046,,
2007,BTS,9,4,38F0037,1400037,nultrek,54.7838,0.93467,68,,30.0,Boomkor08w,3833,,
2007,BTS,9,4,38F1036,1400036,nultrek,54.6948,1.72447,25,,30.0,Boomkor08w,3704,,
2007,BTS,9,4,38F2035,1400035,nultrek,54.7614,2.42175,22,,30.0,Boomkor08w,3759,,
2007,BTS,9,4,39F0038,1400038,nultrek,55.26308,0.50187,90,,30.0,Boomkor08w,3907,,
2007,BTS,9,4,39F1039,1400039,nultrek,55.15987,1.34475,45,,30.0,Boomkor08w,3889,,
2007,BTS,9,5,36F4080,1100080,nultrek,53.89368,4.30165,42,,30.0,Boomkor08w,3737,,
2007,BTS,9,5,37F3077,1100077,nultrek,54.36045,3.68858,45,,30.0,Boomkor08w,3828,,
2007,BTS,9,5,37F4078,1100078,nultrek,54.30457,4.30018,50,,30.0,Boomkor08w,3729,,
2007,BTS,9,5,37F4079,1100079,nultrek,54.08037,4.46928,46,,30.0,Boomkor08w,3944,,
2007,BTS,9,5,38F3075,1100075,nultrek,54.81518,3.15493,35,,30.0,Boomkor08w,3822,,
2007,BTS,9,5,38F3076,1100076,nultrek,54.65012,3.49503,42,,30.0,Boomkor08w,3759,,
2007,BTS,9,5,41F2044,1400044,Modiolus modiolus,56.26668,2.80222,79,Paardemossel,30.0,Boomkor08w,3870,43,6710
2007,BTS,9,5,41F4040,1400040,nultrek,56.11918,4.5791,53,,30.0,Boomkor08w,3944,,
2007,BTS,9,5,42F2043,1400043,Modiolus modiolus,56.71265,2.82143,70,Paardemossel,30.0,Boomkor08w,3907,27,4975
2007,BTS,9,5,42F3042,1400042,nultrek,56.68323,3.6993,55,,30.0,Boomkor08w,3889,,
2007,BTS,9,5,42F4041,1400041,Modiolus modiolus,56.53293,4.38265,67,Paardemossel,30.0,Boomkor08w,3870,1,74
2007,BTS,9,6,34F4081,1100081,nultrek,52.81365,4.47343,23,,30.0,Boomkor08w,3700,,
2007,BTS,9,6,34F4082,1100082,nultrek,52.61622,4.56045,15,,30.0,Boomkor08w,3653,,
2007,BTS,9,6,41E9048,1400048,nultrek,56.2456,-0.40425,74,,30.0,Boomkor08w,3833,,
2007,BTS,9,6,41F0049,1400049,Modiolus modiolus,56.21445,0.35155,79,Paardemossel,30.0,Boomkor08w,3870,17,1435
2007,BTS,9,6,42E9047,1400047,Modiolus modiolus,56.67043,-0.2614,88,Paardemossel,30.0,Boomkor08w,3815,30,4795
2007,BTS,9,6,42F0046,1400046,Modiolus modiolus,56.62398,0.55922,85,Paardemossel,30.0,Boomkor08w,3907,2,221
2007,BTS,9,6,42F1045,1400045,Modiolus modiolus,56.68063,1.5055,93,Paardemossel,30.0,Boomkor08w,3852,4,486
2007,BTS,9,7,38E9054,1400054,nultrek,54.9385,-0.63942,64,,15.0,Boomkor08w,1907,,
2007,BTS,9,7,39E9053,1400053,nultrek,55.23493,-0.52587,75,,30.0,Boomkor08w,3796,,
2007,BTS,9,7,40E9052,1400052,Modiolus modiolus,55.69655,-0.35417,73,Paardemossel,30.0,Boomkor08w,3870,9,1251
2007,BTS,9,7,40F0051,1400051,Modiolus modiolus,55.7752,0.57283,82,Paardemossel,30.0,Boomkor08w,3963,12,1700
2007,BTS,9,7,40F1050,1400050,nultrek,55.8282,1.27518,80,,30.0,Boomkor08w,3907,,
2007,BTS,9,10,36F0056,1400056,nultrek,53.9241,0.84753,49,,30.0,Boomkor08w,3704,,
2007,BTS,9,10,36F1057,1400057,nultrek,53.93347,1.69872,36,,30.0,Boomkor08w,3815,,
2007,BTS,9,10,37F0055,1400055,nultrek,54.17428,0.48953,57,,30.0,Boomkor08w,3907,,
2007,BTS,9,10,37F1058,1400058,nultrek,54.31633,1.69667,51,,30.0,Boomkor08w,3852,,
2007,BTS,9,10,37F2059,1400059,nultrek,54.26458,2.48048,31,,30.0,Boomkor08w,3815,,
2007,BTS,9,11,35F1064,1400064,nultrek,53.35453,1.7126,31,,30.0,Boomkor08w,3685,,
2007,BTS,9,11,36F2063,1400063,nultrek,53.62875,2.46205,25,,30.0,Boomkor08w,3722,,
2007,BTS,9,11,36F3062,1400062,nultrek,53.7503,3.33693,42,,30.0,Boomkor08w,3759,,
2007,BTS,9,11,37F3061,1400061,nultrek,54.29312,3.3283,42,,30.0,Boomkor08w,3852,,
2007,BTS,9,11,38F3060,1400060,nultrek,54.70442,3.21532,40,,30.0,Boomkor08w,3870,,
2007,BTS,9,12,32F1069,1400069,nultrek,51.68712,1.83417,44,,30.0,Boomkor08w,3870,,
2007,BTS,9,12,32F2068,1400068,nultrek,51.8385,2.21395,51,,30.0,Boomkor08w,3704,,
2007,BTS,9,12,33F2067,1400067,nultrek,52.23937,2.57582,40,,30.0,Boomkor08w,3759,,
2007,BTS,9,12,34F2066,1400066,Sabellaria,52.74595,2.47508,48,Sabellaria,9.0,Boomkor08w,1481,1,
2007,BTS,9,12,35F2065,1400065,nultrek,53.17608,2.70677,34,,30.0,Boomkor08w,3963,,
2007,DFS,8,27,610_001,2200001,nultrek,53.09563,5.29852,18,,15.0,Boomkor03k,1130,,
2007,DFS,8,27,610_002,2200002,nultrek,53.08018,5.29227,6.5,,15.0,Boomkor03k,1500,,
2007,DFS,8,27,610_003,2200003,nultrek,53.05185,5.24482,8.6,,15.0,Boomkor03k,1600,,
2007,DFS,8,28,612_004,2200004,nultrek,53.13442,5.022,5.2,,15.0,Boomkor03k,1390,,
2007,DFS,8,28,612_005,2200005,nultrek,53.13902,5.02683,5.7,,15.0,Boomkor03k,1200,,
2007,DFS,8,28,612_006,2200006,nultrek,53.14342,5.00583,4.5,,15.0,Boomkor03k,1450,,
2007,DFS,8,28,612_007,2200007,nultrek,53.15093,4.98393,3.5,,15.0,Boomkor03k,1340,,
2007,DFS,8,28,612_008,2200008,nultrek,53.1865,4.97525,6.7,,15.0,Boomkor03k,1500,,
2007,DFS,8,28,612_009,2200009,nultrek,53.16582,4.97353,10.3,,15.0,Boomkor03k,1340,,
2007,DFS,8,28,612_010,2200010,nultrek,53.17115,4.87755,3.4,,15.0,Boomkor03k,1350,,
2007,DFS,8,28,612_011,2200011,nultrek,53.17103,4.99105,7,,15.0,Boomkor03k,1300,,
2007,DFS,8,28,612_012,2200012,nultrek,53.14815,4.99828,7.7,,15.0,Boomkor03k,1400,,
2007,DFS,8,29,610_013,2200013,nultrek,53.08148,5.01557,3.4,,15.0,Boomkor03k,1350,,
2007,DFS,8,29,610_014,2200014,nultrek,53.05882,5.02408,18.5,,15.0,Boomkor03k,1400,,
2007,DFS,8,29,610_015,2200015,nultrek,53.07203,4.97337,11,,15.0,Boomkor03k,1500,,
2007,DFS,8,29,610_016,2200016,nultrek,52.98885,4.75673,12,,15.0,Boomkor03k,1550,,
2007,DFS,8,29,610_017,2200017,nultrek,52.99078,4.78852,9.2,,15.0,Boomkor03k,1500,,
2007,DFS,8,29,610_018,2200018,nultrek,52.96948,4.7118,21,,15.0,Boomkor03k,1540,,
2007,DFS,8,29,610_019,2200019,nultrek,52.98678,4.87607,11.8,,15.0,Boomkor03k,1580,,
2007,DFS,8,29,610_020,2200020,nultrek,53.00172,4.91637,3,,15.0,Boomkor03k,1540,,
2007,DFS,8,30,610_021,2200021,Mytilus edulis,52.94387,5.0521,3.6,Mossel,15.0,Boomkor03k,1560,4,
2007,DFS,8,30,610_022,2200022,Mytilus edulis,52.9909,5.14175,5,Mossel,13.0,Boomkor03k,1250,528,
2007,DFS,8,30,610_023,2200023,Mytilus edulis,52.98018,5.11238,4,Mossel,15.0,Boomkor03k,1400,1536,
2007,DFS,8,30,610_024,2200024,Mytilus edulis,53.0044,5.0846,3.6,Mossel,15.0,Boomkor03k,1450,212,
2007,DFS,8,30,610_025,2200025,Mytilus edulis,53.03347,5.19855,6.2,Mossel,15.0,Boomkor03k,1600,512,
2007,DFS,8,30,610_026,2200026,nultrek,53.0222,5.16895,6,,15.0,Boomkor03k,1600,,
2007,DFS,8,30,616_027,2200027,nultrek,53.09813,5.3832,15.4,,15.0,Boomkor03k,1540,,
2007,DFS,9,3,610_028,2200028,nultrek,52.96407,4.97452,5.5,,15.0,Boomkor03k,1650,,
2007,DFS,9,3,610_029,2200029,nultrek,52.9503,4.97137,7.2,,15.0,Boomkor03k,1540,,
2007,DFS,9,3,610_030,2200030,nultrek,52.96145,5.00018,7.2,,15.0,Boomkor03k,1640,,
2007,DFS,9,3,610_031,2200031,nultrek,52.9658,4.98577,7.6,,15.0,Boomkor03k,1580,,
2007,DFS,9,3,610_032,2200032,nultrek,52.9497,4.9288,5.8,,15.0,Boomkor03k,1500,,
2007,DFS,9,3,610_033,2200033,Mytilus edulis,52.96382,4.92945,5.2,Mossel,15.0,Boomkor03k,1630,17920,
2007,DFS,9,4,610_034,2200034,nultrek,53.01283,4.83602,17.8,,15.0,Boomkor03k,1600,,
2007,DFS,9,4,610_035,2200035,nultrek,53.05133,4.88725,6.2,,15.0,Boomkor03k,1600,,
2007,DFS,9,4,610_036,2200036,nultrek,53.05977,4.98583,17,,15.0,Boomkor03k,1600,,
2007,DFS,9,4,610_037,2200037,nultrek,53.05145,5.03818,13.9,,15.0,Boomkor03k,1600,,
2007,DFS,9,4,610_038,2200038,nultrek,53.085,5.13168,9,,15.0,Boomkor03k,1580,,
2007,DFS,9,4,610_039,2200039,nultrek,53.1202,5.18497,7.5,,15.0,Boomkor03k,1500,,
2007,DFS,9,4,616_040,2200040,nultrek,53.16493,5.18668,4.7,,15.0,Boomkor03k,1550,,
2007,DFS,9,4,616_041,2200041,nultrek,53.19542,5.14913,12,,15.0,Boomkor03k,1560,,
2007,DFS,9,4,616_042,2200042,nultrek,53.2177,5.18718,10.9,,15.0,Boomkor03k,1570,,
2007,DFS,9,5,616_043,2200043,nultrek,53.35,5.21285,4.7,,15.0,Boomkor03k,1500,,
2007,DFS,9,5,616_044,2200044,nultrek,53.33112,5.2278,18.3,,15.0,Boomkor03k,1530,,
2007,DFS,9,5,616_045,2200045,nultrek,53.3045,5.19938,9.5,,15.0,Boomkor03k,1500,,
2007,DFS,9,5,616_046,2200046,nultrek,53.31333,5.09895,7.2,,15.0,Boomkor03k,1540,,
2007,DFS,9,5,616_047,2200047,nultrek,53.29388,5.07117,9.3,,15.0,Boomkor03k,1500,,
2007,DFS,9,5,616_048,2200048,nultrek,53.29367,5.085,3.5,,15.0,Boomkor03k,1500,,
2007,DFS,9,5,616_049,2200049,nultrek,53.2906,5.1633,15.7,,15.0,Boomkor03k,1500,,
2007,DFS,9,5,616_050,2200050,nultrek,53.28942,5.21007,6.3,,15.0,Boomkor03k,1550,,
2007,DFS,9,5,616_051,2200051,nultrek,53.3045,5.2747,12.8,,15.0,Boomkor03k,1540,,
2007,DFS,9,5,616_052,2200052,nultrek,53.31423,5.40355,10.5,,15.0,Boomkor03k,1400,,
2007,DFS,9,5,616_053,2200053,nultrek,53.32718,5.29968,6.5,,15.0,Boomkor03k,1510,,
2007,DFS,9,5,616_054,2200054,nultrek,53.35515,5.32182,9.2,,15.0,Boomkor03k,1480,,
2007,DFS,9,5,616_055,2200055,Mytilus edulis,53.35925,5.35787,2.7,Mossel,15.0,Boomkor03k,1470,1344,
2007,DFS,9,5,616_056,2200056,nultrek,53.34513,5.2778,11.3,,15.0,Boomkor03k,1520,,
2007,DFS,9,6,616_057,2200057,nultrek,53.32435,5.27247,16.5,,15.0,Boomkor03k,1680,,
2007,DFS,9,6,616_058,2200058,nultrek,53.24343,5.16597,9.5,,15.0,Boomkor03k,1520,,
2007,DFS,9,6,616_059,2200059,nultrek,53.22723,5.28177,11.9,,15.0,Boomkor03k,1660,,
2007,DFS,9,6,616_060,2200060,nultrek,53.20908,5.30822,5,,15.0,Boomkor03k,1540,,
2007,DFS,9,6,616_061,2200061,Mytilus edulis,53.17118,5.39383,3.2,Mossel,15.0,Boomkor03k,1500,3904,
2007,DFS,9,6,616_062,2200062,Mytilus edulis,53.17292,5.32607,2.7,Mossel,15.0,Boomkor03k,1640,1760,
2007,DFS,9,6,616_063,2200063,nultrek,53.19423,5.41157,5.8,,15.0,Boomkor03k,1500,,
2007,DFS,9,6,616_064,2200064,nultrek,53.22272,5.43963,5,,15.0,Boomkor03k,1540,,
2007,DFS,9,10,638_001,2300001,nultrek,51.44023,3.97945,10,,15.0,Boomkor03k,1420,,
2007,DFS,9,10,638_002,2300002,nultrek,51.45328,3.98182,21,,15.0,Boomkor03k,1400,,
2007,DFS,9,10,638_003,2300003,nultrek,51.44343,3.94415,6,,15.0,Boomkor03k,1460,,
2007,DFS,9,10,638_004,2300004,nultrek,51.42425,3.93272,8,,15.0,Boomkor03k,1240,,
2007,DFS,9,11,617_065,2200065,nultrek,53.37965,5.4601,3,,15.0,Boomkor03k,1540,,
2007,DFS,9,11,617_066,2200066,nultrek,53.42067,5.52717,3.2,,15.0,Boomkor03k,1580,,
2007,DFS,9,11,617_067,2200067,nultrek,53.39078,5.63018,4.6,,15.0,Boomkor03k,1470,,
2007,DFS,9,11,617_068,2200068,nultrek,53.36558,5.68767,3.1,,15.0,Boomkor03k,1530,,
2007,DFS,9,11,617_069,2200069,nultrek,53.39662,5.72017,10.9,,15.0,Boomkor03k,1520,,
2007,DFS,9,11,617_070,2200070,nultrek,53.39672,5.66985,16,,15.0,Boomkor03k,1500,,
2007,DFS,9,11,617_071,2200071,nultrek,53.42155,5.62838,12.5,,15.0,Boomkor03k,1520,,
2007,DFS,9,11,617_072,2200072,nultrek,53.42235,5.72458,5.7,,15.0,Boomkor03k,1550,,
2007,DFS,9,11,638_005,2300005,nultrek,51.39502,3.90822,9,,15.0,Boomkor03k,1230,,
2007,DFS,9,11,638_006,2300006,nultrek,51.36988,3.90337,4,,15.0,Boomkor03k,1380,,
2007,DFS,9,11,638_007,2300007,nultrek,51.36747,3.8539,18,,15.0,Boomkor03k,1370,,
2007,DFS,9,11,638_008,2300008,nultrek,51.38335,3.84275,3,,15.0,Boomkor03k,1200,,
2007,DFS,9,11,638_009,2300009,nultrek,51.37817,3.77912,6,,15.0,Boomkor03k,1290,,
2007,DFS,9,11,638_010,2300010,nultrek,51.35353,3.84945,12,,15.0,Boomkor03k,1160,,
2007,DFS,9,11,638_011,2300011,nultrek,51.42048,3.9579,15,,15.0,Boomkor03k,1410,,
2007,DFS,9,11,638_012,2300012,nultrek,51.42752,3.96,7,,15.0,Boomkor03k,1270,,
2007,DFS,9,12,617_073,2200073,nultrek,53.42867,5.75777,4.5,,15.0,Boomkor03k,1500,,
2007,DFS,9,12,617_074,2200074,nultrek,53.40873,5.74932,9.2,,15.0,Boomkor03k,1650,,
2007,DFS,9,12,617_075,2200075,nultrek,53.41693,5.79562,6.4,,15.0,Boomkor03k,1650,,
2007,DFS,9,12,617_076,2200076,nultrek,53.40568,5.84283,3,,11.0,Boomkor03k,1400,,
2007,DFS,9,12,617_077,2200077,nultrek,53.42018,5.80498,6.8,,15.0,Boomkor03k,1650,,
2007,DFS,9,12,618_078,2200078,nultrek,53.44108,5.94338,4.3,,15.0,Boomkor03k,1500,,
2007,DFS,9,12,618_079,2200079,nultrek,53.43833,6.0877,14.2,,15.0,Boomkor03k,1540,,
2007,DFS,9,12,618_080,2200080,nultrek,53.45833,6.07242,4.6,,15.0,Boomkor03k,1570,,
2007,DFS,9,12,618_081,2200081,nultrek,53.49858,6.11725,14.2,,15.0,Boomkor03k,1530,,
2007,DFS,9,12,638_013,2300013,nultrek,51.41055,3.75503,9,,15.0,Boomkor03k,1370,,
2007,DFS,9,12,638_014,2300014,nultrek,51.41055,3.75503,4,,15.0,Boomkor03k,1300,,
